country;year;population;continent;life_expectancy;gdp_per_capita;color;fertility
Honduras;1962;2090162.0;Americas;48.041000000000004;2291.1568350000002;y;7.44
Honduras;1967;2500689.0;Americas;50.924;2538.269358;y;7.42
Honduras;1972;2965146.0;Americas;53.88399999999999;2529.842345;y;7.11
Honduras;1977;3055235.0;Americas;57.402;3203.208066;y;6.65
Honduras;1982;3669448.0;Americas;60.909;3121.7607940000003;y;6.06
Honduras;1987;4372203.0;Americas;64.492;3023.0966989999997;y;5.44
Honduras;1992;5077347.0;Americas;66.399;3081.694603;y;4.95
Honduras;1997;5867957.0;Americas;67.65899999999999;3160.454906;y;4.37
Honduras;2002;6677328.0;Americas;68.565;3099.72866;y;3.78
Honduras;2007;7483763.0;Americas;70.19800000000001;3548.3308460000003;y;3.34
Jamaica;1952;1426095.0;Americas;58.53;2898.5308809999997;y;4.13
Jamaica;1957;1535090.0;Americas;62.61;4756.525781;y;5.02
Jamaica;1962;1665128.0;Americas;65.61;5246.107524;y;5.63
Jamaica;1967;1861096.0;Americas;67.51;6124.703450999999;y;5.79
Jamaica;1972;1997616.0;Americas;69.0;7433.889293000001;y;5.11
Jamaica;1977;2156814.0;Americas;70.11;6650.195573;y;4.12
Jamaica;1982;2298309.0;Americas;71.21;6068.05135;y;3.56
Jamaica;1987;2326606.0;Americas;71.77;6351.237495;y;3.14
Jamaica;1992;2378618.0;Americas;71.766;7404.923685;y;2.86
Jamaica;1997;2531311.0;Americas;72.262;7121.924704000001;y;2.68
Jamaica;2002;2664659.0;Americas;72.047;6994.774861;y;2.55
Jamaica;2007;2780132.0;Americas;72.567;7320.880262000001;y;2.41
Mexico;1952;30144317.0;Americas;50.788999999999994;3478.125529;y;6.69
Mexico;1957;35015548.0;Americas;55.19;4131.546641;y;6.8
Mexico;1962;41121485.0;Americas;58.299;4581.609385;y;6.77
Mexico;1967;47995559.0;Americas;60.11;5754.733883;y;6.78
Mexico;1972;55984294.0;Americas;62.361000000000004;6809.406690000001;y;6.53
Mexico;1977;63759976.0;Americas;65.032;7674.929108;y;5.42
Mexico;1982;71640904.0;Americas;67.405;9611.147541;y;4.33
Mexico;1987;80122492.0;Americas;69.498;8688.156003;y;3.67
Mexico;1992;88111030.0;Americas;71.455;9472.384295;y;3.2
Mexico;1997;95895146.0;Americas;73.67;9767.29753;y;2.83
Mexico;2002;102479927.0;Americas;74.902;10742.44053;y;2.57
Mexico;2007;108700891.0;Americas;76.195;11977.57496;y;2.38
Nicaragua;1952;1165790.0;Americas;42.31399999999999;3112.363948;y;7.16
Nicaragua;1957;1358828.0;Americas;45.431999999999995;3457.415947;y;7.5
Nicaragua;1962;1590597.0;Americas;48.632;3634.364406;y;7.18
Nicaragua;1967;1865490.0;Americas;51.88399999999999;4643.393534000001;y;6.96
Nicaragua;1972;2182908.0;Americas;55.151;4688.593267;y;6.81
Nicaragua;1977;2554598.0;Americas;57.47;5486.371089;y;6.42
Nicaragua;1982;2979423.0;Americas;59.298;3470.3381560000003;y;5.89
Nicaragua;1987;3344353.0;Americas;62.008;2955.984375;y;5.12
Nicaragua;1992;4017939.0;Americas;65.843;2170.151724;y;4.52
Nicaragua;1997;4609572.0;Americas;68.426;2253.023004;y;3.7
Nicaragua;2002;5146848.0;Americas;70.836;2474.548819;y;3.05
Nicaragua;2007;5675356.0;Americas;72.899;2749.320965;y;2.76
Panama;1952;940080.0;Americas;55.191;2480.380334;y;5.75
Panama;1957;1063506.0;Americas;59.201;2961.800905;y;5.88
Panama;1962;1215725.0;Americas;61.817;3536.540301;y;5.81
Panama;1967;1405486.0;Americas;64.071;4421.009084;y;5.47
Panama;1972;1616384.0;Americas;66.21600000000001;5364.2496630000005;y;4.94
Panama;1977;1839782.0;Americas;68.681;5351.912144;y;4.26
Panama;1982;2036305.0;Americas;70.472;7009.601598;y;3.67
Panama;1987;2253639.0;Americas;71.523;7034.779161;y;3.26
Panama;1992;2484997.0;Americas;72.462;6618.74305;y;2.98
Panama;1997;2734531.0;Americas;73.738;7113.692252;y;2.87
Panama;2002;2990875.0;Americas;74.712;7356.031934000001;y;2.78
Panama;2007;3242173.0;Americas;75.53699999999999;9809.185636;y;2.64
Paraguay;1952;1555876.0;Americas;62.648999999999994;1952.3087010000002;y;6.5
Paraguay;1957;1770902.0;Americas;63.196000000000005;2046.1547059999998;y;6.51
Paraguay;1962;2009813.0;Americas;64.361;2148.027146;y;6.47
Paraguay;1967;2287985.0;Americas;64.95100000000001;2299.376311;y;6.17
Paraguay;1972;2614104.0;Americas;65.815;2523.337977;y;5.46
Paraguay;1977;2984494.0;Americas;66.35300000000001;3248.373311;y;5.2
Paraguay;1982;3366439.0;Americas;66.874;4258.5036039999995;y;5.19
Paraguay;1987;3886512.0;Americas;67.378;3998.875695;y;4.84
Paraguay;1992;4483945.0;Americas;68.225;4196.411078;y;4.36
Paraguay;1997;5154123.0;Americas;69.4;4247.400261;y;3.92
Paraguay;2002;5884491.0;Americas;70.755;3783.674243;y;3.51
Paraguay;2007;6667147.0;Americas;71.752;4172.838464;y;3.12
Peru;1952;8025700.0;Americas;43.902;3758.523437;y;6.85
Peru;1957;9146100.0;Americas;46.263000000000005;4245.256697999999;y;6.86
Peru;1962;10516500.0;Americas;49.096000000000004;4957.037982;y;6.86
Peru;1967;12132200.0;Americas;51.445;5788.09333;y;6.61
Peru;1972;13954700.0;Americas;55.448;5937.827283;y;6.07
Peru;1977;15990099.0;Americas;58.446999999999996;6281.290854999999;y;5.44
Peru;1982;18125129.0;Americas;61.406000000000006;6434.501797;y;4.73
Peru;1987;20195924.0;Americas;64.134;6360.9434439999995;y;4.14
Peru;1992;22430449.0;Americas;66.458;4446.380924;y;3.62
Peru;1997;24748122.0;Americas;68.38600000000001;5838.347657;y;3.14
Peru;2002;26769436.0;Americas;69.906;5909.020073;y;2.82
Peru;2007;28674757.0;Americas;71.421;7408.905561;y;2.61
Puerto Rico;1952;2227000.0;Americas;64.28;3081.959785;y;4.98
Puerto Rico;1957;2260000.0;Americas;68.54;3907.1561890000003;y;4.87
Puerto Rico;1962;2448046.0;Americas;69.62;5108.34463;y;4.41
Puerto Rico;1967;2648961.0;Americas;71.1;6929.277714;y;3.53
Puerto Rico;1972;2847132.0;Americas;72.16;9123.041742;y;3.01
Puerto Rico;1977;3080828.0;Americas;73.44;9770.524921;y;2.77
Puerto Rico;1982;3279001.0;Americas;73.75;10330.98915;y;2.49
Puerto Rico;1987;3444468.0;Americas;74.63;12281.34191;y;2.28
Puerto Rico;1992;3585176.0;Americas;73.911;14641.587109999999;y;2.18
Puerto Rico;1997;3759430.0;Americas;74.917;16999.4333;y;2.01
Puerto Rico;2002;3859606.0;Americas;77.778;18855.606180000002;y;1.83
Puerto Rico;2007;3942491.0;Americas;78.74600000000001;19328.70901;y;1.71
Trinidad and Tobago;1952;662850.0;Americas;59.1;3023.271928;y;5.29
Trinidad and Tobago;1957;764900.0;Americas;61.8;4100.3934;y;5.34
Trinidad and Tobago;1962;887498.0;Americas;64.9;4997.5239710000005;y;5.05
Trinidad and Tobago;1967;960155.0;Americas;65.4;5621.368472;y;3.99
Trinidad and Tobago;1972;975199.0;Americas;65.9;6619.551418999999;y;3.43
Trinidad and Tobago;1977;1039009.0;Americas;68.3;7899.554209000001;y;3.27
Trinidad and Tobago;1982;1116479.0;Americas;68.832;9119.528607;y;3.26
Trinidad and Tobago;1987;1191336.0;Americas;69.582;7388.597823;y;2.83
Trinidad and Tobago;1992;1183669.0;Americas;69.862;7370.990932;y;2.23
Trinidad and Tobago;1997;1138101.0;Americas;69.465;8792.573126000001;y;1.84
Trinidad and Tobago;2002;1101832.0;Americas;68.976;11460.60023;y;1.74
Trinidad and Tobago;2007;1056608.0;Americas;69.819;18008.50924;y;1.79
United States;1952;157553000.0;Americas;68.44;13990.482080000002;y;3.3
United States;1957;171984000.0;Americas;69.49;14847.12712;y;3.74
United States;1962;186538000.0;Americas;70.21;16173.145859999999;y;3.48
United States;1967;198712000.0;Americas;70.76;19530.365569999998;y;2.56
United States;1972;209896000.0;Americas;71.34;21806.03594;y;2.01
United States;1977;220239000.0;Americas;73.38;24072.63213;y;1.78
United States;1982;232187835.0;Americas;74.65;25009.55914;y;1.81
United States;1987;242803533.0;Americas;75.02;29884.350410000003;y;1.87
United States;1992;256894189.0;Americas;76.09;32003.93224;y;2.04
United States;1997;272911760.0;Americas;76.81;35767.43303;y;1.97
United States;2002;287675526.0;Americas;77.31;39097.09955;y;2.02
United States;2007;301139947.0;Americas;78.242;42951.65309;y;2.12
Uruguay;1952;2252965.0;Americas;66.071;5716.766744;y;2.72
Uruguay;1957;2424959.0;Americas;67.044;6150.772969;y;2.83
Uruguay;1962;2598466.0;Americas;68.253;5603.357717;y;2.89
Uruguay;1967;2748579.0;Americas;68.468;5444.61962;y;2.83
Uruguay;1972;2829526.0;Americas;68.673;5703.408898;y;2.97
Uruguay;1977;2873520.0;Americas;69.48100000000001;6504.339663000001;y;2.91
Uruguay;1982;2953997.0;Americas;70.805;6920.223051000001;y;2.61
Uruguay;1987;3045153.0;Americas;71.918;7452.398969;y;2.52
Uruguay;1992;3149262.0;Americas;72.752;8137.004775;y;2.49
Uruguay;1997;3262838.0;Americas;74.223;9230.240708;y;2.33
Uruguay;2002;3363085.0;Americas;75.307;7727.002004000001;y;2.21
Uruguay;2007;3447496.0;Americas;76.384;10611.46299;y;2.12
Venezuela;1952;5439568.0;Americas;55.088;7689.799761;y;6.46
Venezuela;1957;6702668.0;Americas;57.907;9802.466526;y;6.48
Venezuela;1962;8143375.0;Americas;60.77;8422.974165000001;y;6.63
Venezuela;1967;9709552.0;Americas;63.479;9541.474188;y;6.01
Venezuela;1972;11515649.0;Americas;65.712;10505.25966;y;5.05
Venezuela;1977;13503563.0;Americas;67.456;13143.95095;y;4.48
Venezuela;1982;15620766.0;Americas;68.557;11152.410109999999;y;4.01
Venezuela;1987;17910182.0;Americas;70.19;9883.584648;y;3.67
Venezuela;1992;20265563.0;Americas;71.15;10733.926309999999;y;3.29
Venezuela;1997;22374398.0;Americas;72.146;10165.49518;y;2.97
Venezuela;2002;24287670.0;Americas;72.766;8605.047831;y;2.74
Venezuela;2007;26084662.0;Americas;73.747;11415.805690000001;y;2.56
Australia;1952;8691212.0;Oceania;69.12;10039.595640000001;r;3.18
Australia;1957;9712569.0;Oceania;70.33;10949.64959;r;3.42
Australia;1962;10794968.0;Oceania;70.93;12217.226859999999;r;3.43
Australia;1967;11872264.0;Oceania;71.1;14526.12465;r;2.85
Australia;1972;13177000.0;Oceania;71.93;16788.62948;r;2.74
Australia;1977;14074100.0;Oceania;73.49;18334.197509999998;r;2.01
Australia;1982;15184200.0;Oceania;74.74;19477.009280000002;r;1.93
Australia;1987;16257249.0;Oceania;76.32;21888.889030000002;r;1.85
Australia;1992;17481977.0;Oceania;77.56;23424.76683;r;1.89
Australia;1997;18565243.0;Oceania;78.83;26997.936569999998;r;1.78
Australia;2002;19546792.0;Oceania;80.37;30687.75473;r;1.76
Australia;2007;20434176.0;Oceania;81.235;34435.367439999995;r;1.92
New Zealand;1952;1994794.0;Oceania;69.39;10556.575659999999;r;3.32
New Zealand;1957;2229407.0;Oceania;70.26;12247.39532;r;3.51
New Zealand;1962;2488550.0;Oceania;71.24;13175.678;r;3.51
New Zealand;1967;2728150.0;Oceania;71.52;14463.918930000002;r;3.0
New Zealand;1972;2929100.0;Oceania;71.89;16046.03728;r;2.9
New Zealand;1977;3164900.0;Oceania;72.22;16233.7177;r;2.32
New Zealand;1982;3210650.0;Oceania;73.84;17632.4104;r;2.1
New Zealand;1987;3317166.0;Oceania;74.32;19007.19129;r;2.24
New Zealand;1992;3437674.0;Oceania;76.33;18363.324940000002;r;2.31
New Zealand;1997;3676187.0;Oceania;77.55;21050.41377;r;2.05
New Zealand;2002;3908037.0;Oceania;79.11;23189.80135;r;1.95
New Zealand;2007;4115771.0;Oceania;80.204;25185.00911;r;2.11
